systemName;region;route;numWaypoints;midCoords;description;fileroot;(reserved)
boundaries;_boundaries;B87;59;(-18.98,29.73);ZWE/BWA,ZMB,MOZ,ZAF;b.087;
boundaries;_boundaries;B88;78;(-11.34,19.08);AGO/NAM,ZMB,COD;b.088;
boundaries;_boundaries;B89;49;(-13.83,35.17);MOZ/ZMB,MWI,TZA;b.089;
boundaries;_boundaries;B90;22;(-18.96,22.87);NAM/BWA,ZMB,AGO;b.090;
boundaries;_boundaries;B91;59;(-25.66,24.32);ZAF/NAM,BWA,ZWE,MOZ;b.091;
boundaries;_boundaries;B92;20;(-9.54,33.07);TZA/ZMB,MOZ;b.092;
boundaries;_boundaries;B93;26;(-1.66,30.31);RWA,UGA/KEN,BDI;b.093;
boundaries;_boundaries;B94;13;(-3.44,30.01);BDI/RWA,TZA;b.094;
boundaries;_boundaries;B95;13;(13.45,-15.03);GMB/SEN;b.095;
boundaries;_boundaries;B96;18;(-29.56,28.11);LSO/ZFA;b.096;
boundaries;_boundaries;B97;66;(12.30,-13.80);GIN/GNB;b.097;
boundaries;_boundaries;B98;22;(59.08,-134.90);CAN/USA-AK;b.098;
boundaries;_boundaries;B99;16;(17.15,-88.84);BLZ/MEX,GTM;b.099;
boundaries;_boundaries;B100;33;(16.57,-90.97);GTM/MEX;b.100;
boundaries;_boundaries;B101;14;(13.99,-89.07);SLV/GTM,HND;b.101;
boundaries;_boundaries;B102;34;(14.15,-85.41);HND/NIC;b.102;
boundaries;_boundaries;B103;12;(14.82,-89.14);GTM/HND;b.103;
boundaries;_boundaries;B104;35;(11.44,6.60);NGA/NER,BEN;b.104;
boundaries;_boundaries;B105;14;(8.92,-82.85);CRI/PAN;b.105;
boundaries;_boundaries;B106;9;(9.05,-79.88);PAN/canal;b.106;
boundaries;_boundaries;B107;7;(9.17,-79.59);canal/PAN;b.107;
boundaries;_boundaries;B108;42;(-2.08,-77.84);ECU/COL,PER;b.108;
boundaries;_boundaries;B109;82;(-7.98,-71.28);PER/COL,BRA,BOL;b.109;
boundaries;_boundaries;B110;64;(4.14,-69.58);COL/VEN,BRA;b.110;
boundaries;_boundaries;B111;44;(4.34,-62.81);VEN/BRA,GUY;b.111;
boundaries;_boundaries;B112;41;(3.24,-58.61);GUY/BRA,GUF;b.112;
boundaries;_boundaries;B113;108;(-37.04,-70.62);CHL/ARG,BOL;b.113;
boundaries;_boundaries;B114;62;(-24.25,-57.38);PRY/BRA,ARG;b.114;
boundaries;_boundaries;B115;7;(18.86,-71.77);HTI/DOM;b.115;
boundaries;_boundaries;B116;57;(-13.51,-63.10);BOL/BRA,PRY;b.116;
boundaries;_boundaries;B117;19;(-22.01,-64.28);BOL/PRY,ARG;b.117;
boundaries;_boundaries;B118;11;(54.48,-7.31);IRL/GBR;b.118;
boundaries;_boundaries;B119;7;(45.99,13.65);ITA/SVN;b.119;
boundaries;_boundaries;B120;13;(42.83,22.67);SRB/BGR;b.120;
boundaries;_boundaries;B121;5;(-8.15,141.01);IDN/PNG;b.121;
boundaries;_boundaries;B122;3;(-6.64,140.96);IDN/PNG;b.122;
boundaries;_boundaries;B123;7;(-4.60,141.01);IDN/PNG;b.123;
boundaries;_boundaries;B124;4;(4.69,115.16);MYS/BRN;b.124;
boundaries;_boundaries;B125;6;(4.53,114.69);MYS/BRN;b.125;
boundaries;_boundaries;B126;5;(38.30,127.62);PRK/KOR;b.126;
boundaries;_boundaries;B127;43;(43.97,80.52);CHN/KAZ,KGZ,TJK;b.127;
boundaries;_boundaries;B128;7;(38.18,74.50);CHN/TJK;b.128;
boundaries;_boundaries;B129;7;(34.32,78.60);CHN/IND;b.129;
boundaries;_boundaries;B130;13;(21.80,101.68);CHN/LAO;b.130;
boundaries;_boundaries;B131;3;(22.35,114.15);hong kong;b.131;
boundaries;_boundaries;B132;9;(6.16,101.15);MYS/THA;b.132;
boundaries;_boundaries;B133;8;(27.91,90.29);BTN/CHN;b.133;
boundaries;_boundaries;B134;4;(29.25,45.50);SAU/IRQ;b.134;
boundaries;_boundaries;B135;5;(28.86,47.33);KWY/SAU;b.135;
boundaries;_boundaries;B136;3;(25.79,56.18);ARE/OMN;b.136;
boundaries;_boundaries;B137;7;(17.05,43.47);YEM/SAU;b.137;
boundaries;_boundaries;B138;4;(17.64,52.55);YEM/OMN;b.138;
boundaries;_boundaries;B139;15;(-11.75,33.20);MWI/ZMB;b.139;
boundaries;_boundaries;B140;3;(-5.52,12.40);COD/AGO;b.140;
boundaries;_boundaries;B141;3;(-4.88,12.75);COD/COG;b.141;
boundaries;_boundaries;B142;6;(1.28,10.66);GNQ/GAB;b.142;
boundaries;_boundaries;B143;5;(22.45,10.14);DZA/NER;b.143;
boundaries;_boundaries;B144;8;(13.34,1.23);NER/BFA;b.144;
boundaries;_boundaries;B145;3;(19.89,5.92);DZA/NER;b.145;
boundaries;_boundaries;B146;7;(9.98,-4.87);BFA/CIV;b.146;
boundaries;_boundaries;B147;6;(9.72,-3.54);BFA/CIV;b.147;
boundaries;_boundaries;B148;3;(8.17,-10.40);LBR/SLE;b.148;
boundaries;_boundaries;B149;4;(7.33,-11.10);LBR/SLE;b.149;
boundaries;_boundaries;B150;5;(7.94,-8.27);GIN/CIV;b.150;
boundaries;_boundaries;B151;3;(8.42,-7.91);GIN/CIV;b.151;
boundaries;_boundaries;B152;5;(8.95,-7.86);GIN/CIV;b.152;
boundaries;_boundaries;B153;3;(9.82,-8.14);GIN/CIV;b.153;
boundaries;_boundaries;B154;9;(12.45,-13.79);SEN/GNB,GIN;b.154;
boundaries;_boundaries;B155;3;(14.95,-12.43);SEN/MRT;b.155;
boundaries;_boundaries;B156;13;(16.11,-14.43);SEN/MRT;b.156;
boundaries;_boundaries;B157;13;(34.50,8.39);TUN/DZA;b.157;
boundaries;_boundaries;B158;8;(31.66,10.61);TUN/LBY;b.158;
boundaries;_boundaries;B159;15;(25.84,12.11);LBY/DZA,TCD;b.159;
boundaries;_boundaries;B160;5;(20.88,21.35);LBY/TCD;b.160;
boundaries;_boundaries;B161;11;(27.78,24.96);EGY/LBY;b.161;
boundaries;_boundaries;B162;6;(4.36,-54.25);SUR/GUF;b.162;
boundaries;_boundaries;B163;4;(2.94,-54.23);SUR/GUF;b.163;
boundaries;_boundaries;B164;7;(3.09,-52.36);GUF/BRA;b.164;
boundaries;_boundaries;B165;12;(2.27,-54.84);BRA/GUF,SUR;b.165;
boundaries;_boundaries;B166;5;(-26.41,-53.80);BRA/ARG;b.166;
boundaries;_boundaries;B167;4;(-25.58,-54.34);BRA/ARG;b.167;
boundaries;_boundaries;B168;15;(-31.60,-55.02);URY/BRA;b.168;
boundaries;_boundaries;B169;5;(-33.41,-58.29);URY/ARG;b.169;
boundaries;_boundaries;B170;18;(-29.41,-56.39);ARG/BRA,URY;b.170;
boundaries;_boundaries;B171;3;(-55.09,-66.68);ARG/CHL;b.171;
boundaries;_boundaries;B172;3;(-55.29,-66.99);ARG/CHL ?;b.172;
boundaries;_boundaries;B173;3;(-54.90,-67.81);ARG/CHL;b.173;
boundaries;_boundaries;B174;5;(-53.92,-68.63);ARG/CHL;b.174;
boundaries;_boundaries;B175;11;(7.87,-77.51);COL/PAN;b.175;
boundaries;_boundaries;B176;6;(10.87,-83.95);NIC/CRI;b.176;
boundaries;_boundaries;B177;5;(11.05,-85.05);NIC/CRI;b.177;
boundaries;_boundaries;B178;4;(18.50,-71.82);DOM/HTI;b.178;
boundaries;_boundaries;B179;3;(19.35,-71.71);DOM/HTI;b.179;
boundaries;_boundaries;B180;400;(29.30,-103.51);USA/MEX;b.180;
boundaries;_boundaries;B181;400;(46.39,-85.99);CAN/USA;b.181;
boundaries;_boundaries;B182;97;(-77.33,-134.51);ATA/SOU;b.182;
boundaries;_boundaries;B183;97;(-69.76,-77.22);ATA/SOU;b.183;
boundaries;_boundaries;B184;96;(-72.56,-37.20);ATA/SOU;b.184;
boundaries;_boundaries;B185;77;(-68.68,40.19);ATA/SOU;b.185;
boundaries;_boundaries;B186;77;(-67.09,103.80);ATA/SOU;b.186;
boundaries;_boundaries;B187;75;(-72.99,159.39);ATA/SOU;b.187;
boundaries;_boundaries;B188;6;(-77.44,167.56);ATA/SOU;b.188;
boundaries;_boundaries;B189;10;(-79.32,-162.23);ATA/SOU;b.189;
boundaries;_boundaries;B190;5;(-76.50,-148.84);ATA/SOU;b.190;
boundaries;_boundaries;B191;27;(-70.99,-71.88);ATA/SOU;b.191;
boundaries;_boundaries;B192;9;(-70.27,-74.96);ATA/SOU;b.192;
boundaries;_boundaries;B193;8;(-64.49,-63.27);ATA/SOU;b.193;
boundaries;_boundaries;B194;5;(-63.28,-55.97);ATA/SOU;b.194;
boundaries;_boundaries;B195;9;(-62.39,-59.61);ATA/SOU;b.195;
boundaries;_boundaries;B196;4;(-60.57,-45.92);SOU/some island;b.196;
boundaries;_boundaries;B197;99;(-19.27,-74.83);PAC/PRU,CHL;b.197;
boundaries;_boundaries;B198;99;(-48.38,-72.56);PAC,ATL/CHL,ARG;b.198;
boundaries;_boundaries;B199;99;(-34.65,-55.93);ATL/ARG,URY,BRA;b.199;
boundaries;_boundaries;B200;99;(-4.61,-44.17);ATL/BRA,GUF,SUR,GUY;b.200;
boundaries;_boundaries;B201;99;(10.34,-71.92);ATL,Car/GUY,VEN,COL,PAN,CRI,NIC;b.201;
boundaries;_boundaries;B202;99;(22.78,-91.76);Car,GOM/HND,GTM,BLZ,MEX,USA;b.202;
boundaries;_boundaries;B203;99;(33.12,-79.76);GOM,ATL/USA;b.203;
boundaries;_boundaries;B204;99;(45.62,-66.97);ATL/USA,CAN;b.204;
boundaries;_boundaries;B205;99;(56.48,-69.66);ATL,Hudson Bay/CAN;b.205;
boundaries;_boundaries;B206;99;(65.86,-90.06);Husdon Bay,ARC/CAN;b.206;
boundaries;_boundaries;B207;99;(68.55,-135.80);ARC/CAN,USA;b.207;
boundaries;_boundaries;B208;99;(58.99,-153.11);PAC/USA,CAN;b.208;
boundaries;_boundaries;B209;99;(47.84,-126.60);PAC/CAN,USA;b.209;
boundaries;_boundaries;B210;99;(27.51,-112.25);PAC/USA,MEX;b.210;
boundaries;_boundaries;B211;94;(10.79,-87.20);PAC/MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,ECU;b.211;
boundaries;_boundaries;B212;26;(65.98,-121.15);CAN/Great Bear Lake;b.212;
boundaries;_boundaries;B213;28;(61.88,-113.33);CAN/Great Slave Lake;b.213;
boundaries;_boundaries;B214;13;(59.13,-109.54);Lake Athabasca/CAN;b.214;
boundaries;_boundaries;B215;11;(57.12,-102.45);CAN/Reindeer Lake;b.215;
boundaries;_boundaries;B216;21;(52.19,-97.68);CAN/Lake Winnipeg;b.216;
boundaries;_boundaries;B217;23;(51.79,-99.55);CAN/Lake Manitoba;b.217;
boundaries;_boundaries;B218;34;(47.33,-88.06);CAN,USA/Lake Superior;b.218;
boundaries;_boundaries;B219;55;(44.50,-84.66);CAN,USA/Lake Michigan,Lake Huron;b.219;
boundaries;_boundaries;B220;6;(45.76,-82.43);Lake Huron/CAN-Manitoulin Island;b.220;
boundaries;_boundaries;B221;18;(42.18,-81.29);CAN,USA/Lake Erie;b.221;
boundaries;_boundaries;B222;16;(43.64,-77.86);CAN,USA/Lake Ontario;b.222;
boundaries;_boundaries;B223;8;(-0.50,-91.26);PAC/ECU-Galapagos Isl.;b.223;
boundaries;_boundaries;B224;10;(-42.54,-73.83);PAC/CHL-? Isl.;b.224;
boundaries;_boundaries;B225;51;(-53.99,-70.07);CHL,ARG/PAC,ATL;b.225;
boundaries;_boundaries;B226;16;(-51.83,-59.56);ATL/FLK;b.226;
boundaries;_boundaries;B227;8;(-54.33,-36.86);SGS/ATL;b.227;
boundaries;_boundaries;B228;8;(10.30,-61.45);TTO/Car;b.228;
boundaries;_boundaries;B229;2;(12.21,-68.97);ANT/Car;b.229;
boundaries;_boundaries;B230;13;(18.11,-77.38);JAM/Car;b.230;
boundaries;_boundaries;B231;8;(21.67,-82.87);CYM-Juventud/Car;b.231;
boundaries;_boundaries;B232;57;(21.57,-79.40);CUB/Car;b.232;
boundaries;_boundaries;B233;38;(18.75,-71.66);HTI,DOM/Car,ATL;b.233;
boundaries;_boundaries;B234;9;(18.19,-66.53);USA-PR/Car,ATL;b.234;
boundaries;_boundaries;B235;7;(16.19,-61.63);GLP/Car,ATL;b.235;
boundaries;_boundaries;B236;2;(14.65,-61.00);FRA-MTQ/Car,ATL;b.236;
boundaries;_boundaries;B237;10;(24.58,-77.97);ATL/BHS-Andros;b.237;
boundaries;_boundaries;B238;6;(21.06,-73.36);ATL/BHS-Great Inagua;b.238;
boundaries;_boundaries;B239;5;(26.60,-78.33);ATL/BHS-Grand Bahama;b.239;
boundaries;_boundaries;B240;3;(26.44,-77.32);ATL/BHS-Abaco;b.240;
boundaries;_boundaries;B241;3;(25.10,-76.33);ATL/BHS-Eleuthera;b.241;
boundaries;_boundaries;B242;2;(24.42,-75.49);ATL/BHS-Cat;b.242;
boundaries;_boundaries;B243;2;(23.27,-75.07);ATL/BHS-Long;b.243;
boundaries;_boundaries;B244;3;(22.53,-74.12);ATL/BHS-Crooked,Acklins;b.244;
boundaries;_boundaries;B245;2;(22.38,-72.93);ATL/BHS-Mayaguna;b.245;
boundaries;_boundaries;B246;3;(21.75,-72.01);Car/TCA;b.246;
boundaries;_boundaries;B247;2;(24.61,-81.56);Gulf of Mexico/USA-FL-Keys;b.247;
boundaries;_boundaries;B248;3;(35.30,-75.67);ATL/USA-NC-Cape Hatteras;b.248;
boundaries;_boundaries;B249;9;(40.83,-73.16);ATL/USA-NY-Long Island;b.249;
boundaries;_boundaries;B250;11;(49.50,-63.11);Gulf of St. Lawrence/CAN-QC-Anticosti;b.250;
boundaries;_boundaries;B251;11;(46.45,-63.34);Gulf of St. Lawrence/CAN-PEI;b.251;
boundaries;_boundaries;B252;7;(62.48,-82.85);Hudson Bay/CAN-NU-?;b.252;
boundaries;_boundaries;B253;6;(62.03,-79.78);Hudson Bay/CAN-NU-?;b.253;
boundaries;_boundaries;B254;9;(56.17,-79.49);Hudson Bay/CAN-NU-?;b.254;
boundaries;_boundaries;B255;6;(52.96,-81.43);Hudson Bay/CAN-NU-Akimiski;b.255;
boundaries;_boundaries;B256;51;(48.59,-55.62);ATL/CAN-NL;b.256;
boundaries;_boundaries;B257;21;(64.29,-84.21);Hudson Bay/CAN-NU-Insula Southampton;b.257;
boundaries;_boundaries;B258;8;(67.71,-76.08);Hudson Bay/CAN-NU-Prince Charles;b.258;
boundaries;_boundaries;B259;58;(65.84,-73.90);CAN-NU/Hudson Strait;b.259;
boundaries;_boundaries;B260;56;(70.66,-75.86);CAN-NU/ATL;b.260;
boundaries;_boundaries;B261;11;(73.36,-78.77);CAN-NU-Bylot/Baffin Bay;b.261;
boundaries;_boundaries;B262;7;(75.11,-95.17);CAN-NU-Cornwallis/ARC;b.262;
boundaries;_boundaries;B263;29;(75.68,-88.78);CAN/ARC;b.263;
boundaries;_boundaries;B264;21;(79.75,-91.01);CAN/ARC;b.264;
boundaries;_boundaries;B265;62;(79.83,-79.55);CAN/ARC;b.265;
boundaries;_boundaries;B266;4;(79.93,-98.88);CAN/ARC;b.266;
boundaries;_boundaries;B267;24;(78.58,-101.11);CAN/ARC;b.267;
boundaries;_boundaries;B268;7;(77.62,-94.60);CAN/ARC;b.268;
boundaries;_boundaries;B269;6;(77.46,-105.00);CAN/ARC;b.269;
boundaries;_boundaries;B270;17;(76.06,-101.60);CAN/ARC;b.270;
boundaries;_boundaries;B271;4;(75.21,-104.33);CAN/ARC;b.271;
boundaries;_boundaries;B272;20;(72.87,-99.71);CAN/ARC;b.272;
boundaries;_boundaries;B273;8;(78.33,-111.59);CAN/ARC;b.273;
boundaries;_boundaries;B274;5;(77.87,-114.83);CAN/ARC;b.274;
boundaries;_boundaries;B275;8;(77.72,-111.96);CAN/ARC;b.275;
boundaries;_boundaries;B276;6;(75.74,-118.71);CAN/ARC;b.276;
boundaries;_boundaries;B277;17;(76.64,-119.81);CAN/ARC;b.277;
boundaries;_boundaries;B278;31;(75.54,-111.86);CAN/ARC;b.278;
boundaries;_boundaries;B279;50;(71.11,-110.42);CAN/ARC;b.279;
boundaries;_boundaries;B280;20;(72.90,-121.12);CAN/ARC;b.280;
boundaries;_boundaries;B281;2;(54.96,166.25);RUS-Beringa/PAC;b.281;
boundaries;_boundaries;B282;5;(52.88,172.82);USA-AK-Attu/PAC;b.282;
boundaries;_boundaries;B283;3;(51.76,-178.05);USA-AK/PAC;b.283;
boundaries;_boundaries;B284;4;(51.75,-176.73);USA-AK-Adak/PAC;b.284;
boundaries;_boundaries;B285;3;(52.22,-174.44);USA-AK-Atka/PAC;b.285;
boundaries;_boundaries;B286;6;(53.18,-168.53);USA-AK/PAC;b.286;
boundaries;_boundaries;B287;7;(53.65,-167.07);USA-AK-Unalaska/PAC;b.287;
boundaries;_boundaries;B288;8;(63.45,-170.62);USA-AK/PAC;b.288;
boundaries;_boundaries;B289;8;(60.11,-166.46);USA-AK/PAC;b.289;
boundaries;_boundaries;B290;12;(57.60,-153.31);USA-AK-Kodiak/PAC;b.290;
boundaries;_boundaries;B291;13;(53.27,-132.12);CAN-BC-Queen Charlotte/PAC;b.291;
boundaries;_boundaries;B292;20;(49.60,-125.84);CAN-BC-Vancouver/PAC;b.292;
boundaries;_boundaries;B293;94;(68.96,-48.80);GRL/ATL;b.293;
boundaries;_boundaries;B294;93;(78.18,-30.93);GRL/ATL,ARC;b.294;
boundaries;_boundaries;B295;37;(65.31,-19.87);ISL/ATL;b.295;
boundaries;_boundaries;B296;2;(71.00,-8.50);;b.296;
boundaries;_boundaries;B297;4;(75.21,-18.60);GRL/Greenland Sea;b.297;
boundaries;_boundaries;B298;96;(-20.14,15.36);ATL/ZFA,NAM,AGO,COD,COG,GAB;b.298;
boundaries;_boundaries;B299;96;(-14.93,37.69);Indian/ZFA,MOZ,TZA,KEN,SOM;b.299;
boundaries;_boundaries;B300;96;(18.38,40.42);Red Sea,Indian/SOM,DJI,ETH,ERI,SDN,EGY,SAU;b.300;
boundaries;_boundaries;B301;96;(19.33,49.23);Red Sea,Indian/SAU,TEM,OMN,ARE;b.301;
boundaries;_boundaries;B302;96;(25.27,59.15);Indian/ARE,SAU,QAT,KWT,IRN,PAK,IND;b.302;
boundaries;_boundaries;B303;96;(16.42,83.31);Indian/IND,BGD,MMR;b.303;
boundaries;_boundaries;B304;96;(9.24,101.33);Indian/MMR,THA,MYS,KHM,VNM;b.304;
boundaries;_boundaries;B305;96;(24.09,114.88);PAC/VNM,CHN,HKG;b.305;
boundaries;_boundaries;B306;96;(38.84,125.03);PAC/CHN,PRK,KOR,RUS;b.306;
boundaries;_boundaries;B307;96;(56.22,146.29);PAC/RUS;b.307;
boundaries;_boundaries;B308;90;(58.30,164.70);PAC/RUS;b.308;
boundaries;_boundaries;B309;30;(66.15,-175.58);PAC,ARC/RUS;b.309;
boundaries;_boundaries;B310;94;(71.66,141.89);ARC/RUS;b.310;
boundaries;_boundaries;B311;94;(72.67,85.68);ARC/RUS;b.311;
boundaries;_boundaries;B312;94;(68.22,52.71);ARC/RUS;b.312;
boundaries;_boundaries;B313;94;(65.95,19.49);ARC/RUS,FIN,NOR,SWE;b.313;
boundaries;_boundaries;B314;94;(59.84,20.89);Baltic Sea/SWE,FIN,RUS,EST,LVA,LTU,POL;b.314;
boundaries;_boundaries;B315;94;(52.09,5.46);Baltic,ATL/POL,DEU,DNK,NLD,BEL,FRA;b.315;
boundaries;_boundaries;B316;94;(40.66,1.31);ATL,Mediterranean/FRA,ESP,PRT,ITA;b.316;
boundaries;_boundaries;B317;94;(41.26,19.05);Mediterranean/ITA,SVN,KRV,BIH,MNE,ALB,GRC;b.317;
boundaries;_boundaries;B318;94;(34.64,28.09);Mediterranean/GRC,TUR,SYR,LBN,ISR,PSE,EGY,LBY;b.318;
boundaries;_boundaries;B319;94;(32.31,-1.41);Mediterranean,ATL/LBY,TUN,MAR,ESH,MRT;b.319;
boundaries;_boundaries;B320;86;(7.98,-5.21);ATL/MRT,SEN,GMB,GNB,GIN,SLE,LBR,CIV,GHA,TGO,BEN,NGA,CMR,GAB;b.320;
boundaries;_boundaries;B321;15;(13.46,14.02);Lac Tchad/TCD,NER,NGA;b.321;
boundaries;_boundaries;B322;20;(-1.28,32.83);Lake Victoria/UGA,TZA;b.322;
boundaries;_boundaries;B323;23;(-6.21,29.92);BDI,COD,ZMB,TZA/Lake Tanganyika;b.323;
boundaries;_boundaries;B324;22;(-12.20,34.56);MWI,TZA,MOZ/Lake Malawi;b.324;
boundaries;_boundaries;B325;72;(43.39,34.20);Black Sea/TUR,BGR,ROU,MDA,UKR,RUS,GEO;b.325;
boundaries;_boundaries;B326;22;(46.26,36.83);Sea of Azov/UKR,RUS;b.326;
boundaries;_boundaries;B327;84;(42.29,51.03);;b.327;
boundaries;_boundaries;B328;27;(45.22,59.98);;b.328;
boundaries;_boundaries;B329;24;(46.28,75.93);;b.329;
boundaries;_boundaries;B330;27;(53.25,107.25);;b.330;
boundaries;_boundaries;B331;15;(60.78,31.38);;b.331;
boundaries;_boundaries;B332;17;(61.86,35.36);;b.332;
boundaries;_boundaries;B333;68;(-18.92,46.91);;b.333;
boundaries;_boundaries;B334;6;(-21.12,55.47);;b.334;
boundaries;_boundaries;B335;5;(-20.33,57.53);;b.335;
boundaries;_boundaries;B336;7;(12.44,53.83);;b.336;
boundaries;_boundaries;B337;13;(-49.21,69.54);;b.337;
boundaries;_boundaries;B338;3;(12.58,92.81);;b.338;
boundaries;_boundaries;B339;2;(2.59,96.21);;b.339;
boundaries;_boundaries;B340;6;(1.12,97.60);;b.340;
boundaries;_boundaries;B341;6;(-1.31,98.97);;b.341;
boundaries;_boundaries;B342;19;(7.80,80.57);;b.342;
boundaries;_boundaries;B343;15;(19.23,109.75);;b.343;
boundaries;_boundaries;B344;16;(23.71,120.97);;b.344;
boundaries;_boundaries;B345;21;(32.70,130.64);;b.345;
boundaries;_boundaries;B346;16;(33.59,133.38);;b.346;
boundaries;_boundaries;B347;79;(36.69,137.50);;b.347;
boundaries;_boundaries;B348;43;(43.20,142.21);;b.348;
boundaries;_boundaries;B349;4;(26.48,128.00);;b.349;
boundaries;_boundaries;B350;2;(28.30,129.50);;b.350;
boundaries;_boundaries;B351;3;(44.08,145.83);;b.351;
boundaries;_boundaries;B352;8;(44.97,147.75);;b.352;
boundaries;_boundaries;B353;5;(45.88,149.87);;b.353;
boundaries;_boundaries;B354;2;(47.00,151.96);;b.354;
boundaries;_boundaries;B355;7;(50.34,155.60);;b.355;
boundaries;_boundaries;B356;5;(54.88,137.53);;b.356;
boundaries;_boundaries;B357;5;(58.82,163.80);;b.357;
boundaries;_boundaries;B358;47;(49.93,142.63);;b.358;
boundaries;_boundaries;B359;4;(71.12,179.38);;b.359;
boundaries;_boundaries;B360;5;(71.23,-178.97);;b.360;
boundaries;_boundaries;B361;7;(73.52,141.86);;b.361;
boundaries;_boundaries;B362;5;(74.13,140.53);;b.362;
boundaries;_boundaries;B363;8;(75.21,148.45);;b.363;
boundaries;_boundaries;B364;16;(75.40,141.11);;b.364;
boundaries;_boundaries;B365;11;(78.58,101.89);;b.365;
boundaries;_boundaries;B366;18;(79.94,95.91);;b.366;
boundaries;_boundaries;B367;40;(73.87,58.33);;b.367;
boundaries;_boundaries;B368;6;(69.08,49.25);;b.368;
boundaries;_boundaries;B369;15;(80.63,60.68);;b.369;
boundaries;_boundaries;B370;10;(81.06,56.62);;b.370;
boundaries;_boundaries;B371;4;(80.32,53.83);;b.371;
boundaries;_boundaries;B372;13;(80.49,47.81);;b.372;
boundaries;_boundaries;B373;39;(78.83,18.88);;b.373;
boundaries;_boundaries;B374;5;(62.17,-7.07);;b.374;
boundaries;_boundaries;B375;3;(60.22,-1.35);;b.375;
boundaries;_boundaries;B376;2;(59.05,-3.00);;b.376;
boundaries;_boundaries;B377;6;(57.94,-6.85);;b.377;
boundaries;_boundaries;B378;6;(55.33,10.22);;b.378;
boundaries;_boundaries;B379;9;(55.58,11.84);;b.379;
boundaries;_boundaries;B380;6;(54.78,11.47);;b.380;
boundaries;_boundaries;B381;7;(57.54,18.50);;b.381;
boundaries;_boundaries;B382;6;(58.36,22.33);;b.382;
boundaries;_boundaries;B383;5;(58.88,22.52);;b.383;
boundaries;_boundaries;B384;89;(54.03,-3.10);;b.384;
boundaries;_boundaries;B385;30;(53.40,-8.22);;b.385;
boundaries;_boundaries;B386;10;(42.23,9.06);;b.386;
boundaries;_boundaries;B387;16;(40.15,8.89);;b.387;
boundaries;_boundaries;B388;17;(37.61,14.02);;b.388;
boundaries;_boundaries;B389;16;(37.31,22.13);;b.389;
boundaries;_boundaries;B390;15;(35.21,24.78);;b.390;
boundaries;_boundaries;B391;13;(35.05,33.28);;b.391;
boundaries;_boundaries;B392;6;(39.59,2.78);;b.392;
boundaries;_boundaries;B393;5;(36.15,27.88);;b.393;
boundaries;_boundaries;B394;3;(39.19,26.17);;b.394;
boundaries;_boundaries;B395;2;(38.38,26.00);;b.395;
boundaries;_boundaries;B396;2;(38.49,-28.42);;b.396;
boundaries;_boundaries;B397;2;(37.80,-25.50);;b.397;
boundaries;_boundaries;B398;6;(28.30,-16.54);;b.398;
boundaries;_boundaries;B399;6;(27.97,-15.61);;b.399;
boundaries;_boundaries;B400;9;(28.62,-13.87);;b.400;
boundaries;_boundaries;B401;5;(3.45,8.67);;b.401;
boundaries;_boundaries;B402;98;(-35.05,134.52);;b.402;
boundaries;_boundaries;B403;98;(-20.23,145.61);;b.403;
boundaries;_boundaries;B404;97;(-20.12,121.76);;b.404;
boundaries;_boundaries;B405;8;(-11.65,130.72);;b.405;
boundaries;_boundaries;B406;7;(-35.93,137.13);;b.406;
boundaries;_boundaries;B407;23;(-41.98,146.60);;b.407;
boundaries;_boundaries;B408;53;(-38.04,175.45);;b.408;
boundaries;_boundaries;B409;46;(-43.74,170.75);;b.409;
boundaries;_boundaries;B410;4;(-47.08,167.85);;b.410;
boundaries;_boundaries;B411;67;(0.19,101.16);;b.411;
boundaries;_boundaries;B412;43;(-7.22,109.95);;b.412;
boundaries;_boundaries;B413;6;(-8.27,114.96);;b.413;
boundaries;_boundaries;B414;33;(-8.57,119.48);;b.414;
boundaries;_boundaries;B415;4;(-8.29,124.58);;b.415;
boundaries;_boundaries;B416;5;(-7.77,126.15);;b.416;
boundaries;_boundaries;B417;10;(-9.68,119.82);;b.417;
boundaries;_boundaries;B418;18;(-9.22,125.16);;b.418;
boundaries;_boundaries;B419;5;(-7.58,131.35);;b.419;
boundaries;_boundaries;B420;7;(-6.26,134.31);;b.420;
boundaries;_boundaries;B421;11;(-2.16,105.98);;b.421;
boundaries;_boundaries;B422;5;(-2.90,107.90);;b.422;
boundaries;_boundaries;B423;3;(-7.00,113.50);;b.423;
boundaries;_boundaries;B424;72;(1.19,114.55);;b.424;
boundaries;_boundaries;B425;79;(-1.75,121.53);;b.425;
boundaries;_boundaries;B426;19;(0.74,127.94);;b.426;
boundaries;_boundaries;B427;7;(-3.40,126.55);;b.427;
boundaries;_boundaries;B428;13;(-3.21,129.34);;b.428;
boundaries;_boundaries;B429;2;(-1.75,124.88);;b.429;
boundaries;_boundaries;B430;4;(-1.58,127.60);;b.430;
boundaries;_boundaries;B431;5;(-0.20,130.68);;b.431;
boundaries;_boundaries;B432;5;(-0.85,135.73);;b.432;
boundaries;_boundaries;B433;62;(-6.11,138.74);;b.433;
boundaries;_boundaries;B434;60;(-4.74,142.15);;b.434;
boundaries;_boundaries;B435;46;(15.28,121.75);;b.435;
boundaries;_boundaries;B436;14;(9.58,118.44);;b.436;
boundaries;_boundaries;B437;9;(12.97,120.99);;b.437;
